"Year" "Country" "Country_code" "World_Region" "Purpose_of_trip" "Accommodation_type" "Number_of_trip's_participants" "Nights_spent" "Travel_agency" "Sample_weight" "Total_expenditure" "Expenditure_for_organiser" "Private_expenditure" "Expenditure_on_accommodation" "Restaurant_expenditures" "Expenditure_on_transport" "Expenditure_on_commodities"
"3303" 2022 "Italy" "ITA" "South_Europe" "Business" "Hotel" 3 2 "Yes" 118.33 1500 905 595 0 0 150 300
"3304" 2022 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 5 11 "No" 118.13 13905 0 13905 8000 1000 1200 2000
"3305" 2022 "Croatia" "HRV" "South_Europe" "Private" "Guesthouse" 2 7 "Yes" 104.15 4420 3788 632 0 150 0 300
"3306" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 1 30 "No" 118.79 3700 0 3700 0 1255 1200 600
"3307" 2022 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 2 5 "No" 113.83 1540 0 1540 400 200 550 390
"3308" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 14 "No" 93.21 2370 0 2370 600 600 800 0
"3309" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 3 7 "Yes" 67.17 6740 6740 0 0 0 0 0
"3310" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 4 5 "Yes" 126.67 2330 2181 149 0 0 0 149
"3311" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 6 3 "No" 128.99 1370 0 1370 630 300 440 0
"3312" 2022 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 1 4 "No" 117.5 4680 0 4680 2200 500 1000 350
"3313" 2022 "Switzerland" "CHE" "Western_Europe" "Private" "Not_rented" 4 10 "No" 119.52 4330 0 4330 500 200 1300 1500
"3314" 2022 "Switzerland" "CHE" "Western_Europe" "Private" "Agritourism_accommodation" 4 25 "Yes" 86.88 5960 5504 456 0 80 0 376
"3315" 2022 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 1 6 "Yes" 102.33 7060 4309 2751 1940 620 0 0
"3316" 2022 "Italy" "ITA" "South_Europe" "Private" "Agritourism_accommodation" 3 4 "No" 103.16 2490 0 2490 800 500 1190 0
"3317" 2022 "Netherlands" "NLD" "Western_Europe" "Business" "Private_accommodation" 2 6 "No" 91.23 2620 0 2620 1100 1000 520 0
"3318" 2022 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 3 6 "Yes" 130.17 4600 4112 488 0 0 450 0
"3319" 2022 "Netherlands" "NLD" "Western_Europe" "Business" "Hotel" 1 3 "No" 91.54 2500 0 2500 2081 370 49 0
"3320" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 9 "No" 119.6 2220 0 2220 900 400 920 0
"3321" 2022 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 4 14 "No" 104.38 4130 0 4130 700 700 1650 1000
"3322" 2022 "Italy" "ITA" "South_Europe" "Business" "Not_rented" 1 5 "No" 103.79 6670 0 6670 0 0 6618 52
"3323" 2022 "Vietnam" "VNM" "Far_East_Asia" "Private" "Hotel" 2 14 "No" 132.29 13763 0 13763 5924 2774 2000 952
"3324" 2022 "Netherlands" "NLD" "Western_Europe" "Business" "Private_accommodation" 2 25 "No" 104.44 5360 0 5360 1620 2000 1388 0
"3325" 2022 "Romania" "ROM" "Eastern_Europe" "Private" "Hotel" 6 13 "No" 94.8 5520 0 5520 2625 800 1000 495
"3326" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 6 7 "Yes" 109.42 11143 10924 219 0 0 200 0
"3327" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 7 "Yes" 117.48 5960 4656 1304 0 500 0 700
"3328" 2022 "Ukraine" "UKR" "Eastern_Europe" "Business" "Not_rented" 3 1 "No" 89.69 1390 0 1390 231 340 619 200
"3329" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 1 8 "Yes" 97.62 7870 7870 0 0 0 0 0
"3330" 2022 "Lithuania" "LTU" "North_Europe" "Private" "Not_rented" 2 14 "No" 122.32 2960 0 2960 0 300 650 1620
"3331" 2022 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Guesthouse" 1 2 "No" 83.06 1340 0 1340 500 500 300 0
"3332" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 1 3 "No" 92.85 4630 0 4630 1362 1000 2268 0
"3333" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 4 7 "No" 105.66 16648 0 16648 6000 7000 3648 0
"3334" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 16 "No" 62.98 3920 0 3920 1100 1000 700 500
"3335" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 7 "Yes" 115.24 6960 5479 1481 0 0 469 500
"3336" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 7 "No" 107.16 1830 0 1830 560 420 500 200
"3337" 2022 "Italy" "ITA" "South_Europe" "Private" "Private_accommodation" 2 6 "No" 130.24 3540 0 3540 800 1000 1360 200
"3338" 2022 "Czech Republic" "CZE" "Eastern_Europe" "Business" "Hotel" 2 4 "Yes" 93.02 2500 0 2500 300 300 300 1000
"3339" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 6 16 "No" 106.07 4230 0 4230 2100 2100 30 0
"3340" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 9 "Yes" 111.98 3650 3650 0 0 0 0 0
"3341" 2022 "Croatia" "HRV" "South_Europe" "Private" "Guesthouse" 6 7 "Yes" 121.11 6250 6250 0 0 0 0 0
"3342" 2022 "Greece" "GRC" "South_Europe" "Private" "Private_accommodation" 4 11 "No" 122.46 4720 0 4720 1200 1200 1200 850
"3343" 2022 "Spain" "ESP" "South_Europe" "Private" "Not_rented" 1 14 "No" 102.09 5300 0 5300 0 1500 2000 1450
"3344" 2022 "Italy" "ITA" "South_Europe" "Business" "Hotel" 2 2 "No" 84.45 1300 0 1300 300 400 600 0
"3345" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 25 "No" 126.52 5820 0 5820 3469 0 1295 1056
"3346" 2022 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 3 4 "No" 132.66 4630 0 4630 0 250 4380 0
"3347" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 20 "Yes" 105.31 2800 0 2800 1000 0 1000 800
"3348" 2022 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 10 "No" 99.78 1220 0 1220 400 300 520 0
"3349" 2022 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 6 7 "Yes" 129.61 11873 8885 2988 0 0 90 600
"3350" 2022 "Cyprus" "CYP" "South_Europe" "Private" "Hotel" 2 6 "Yes" 83.98 4560 3282 1278 0 231 100 300
"3351" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 1 12 "Yes" 132.31 3980 3661 319 0 0 0 0
"3352" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 7 "Yes" 126.93 8650 6828 1822 1822 0 0 0
"3353" 2022 "Mexico" "MEX" "Australia_and_Oceania" "Business" "Hotel" 1 13 "Yes" 92.63 14303 13869 434 0 0 200 234
"3354" 2022 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 3 7 "Yes" 117.61 2490 2075 415 0 0 100 0
"3355" 2022 "Belgium" "BEL" "Western_Europe" "Business" "Hotel" 1 3 "Yes" 114.53 3780 3456 324 0 0 0 281
"3356" 2022 "Morocco" "MAR" "North_Africa" "Private" "Hotel" 4 3 "Yes" 94.85 5530 5317 213 0 0 0 200
"3357" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 25 "No" 127.76 2080 0 2080 800 100 493 687
"3358" 2022 "Albania" "ALB" "South_Europe" "Private" "Hotel" 6 7 "Yes" 90.26 6500 6500 0 0 0 0 0
"3359" 2022 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 5 3 "No" 113.17 2570 0 2570 480 600 400 900
"3360" 2022 "Austria" "AUT" "Western_Europe" "Private" "Guesthouse" 5 7 "No" 111.38 2900 0 2900 1000 231 1000 200
"3361" 2022 "Ireland" "IRL" "North_Europe" "Business" "Not_rented" 1 20 "No" 101.9 3450 0 3450 0 377 2286 300
"3362" 2022 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 2 7 "Yes" 92.36 12736 11491 1245 0 0 200 100
"3363" 2022 "Sweden" "SWE" "North_Europe" "Private" "Hotel" 3 2 "No" 87.68 1840 0 1840 800 0 650 390
"3364" 2022 "Albania" "ALB" "South_Europe" "Private" "Hotel" 1 7 "Yes" 94.66 2660 2660 0 0 0 0 0
"3365" 2022 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 2 6 "No" 115.8 1420 0 1420 0 700 720 0
"3366" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 30 "Yes" 101.06 7300 6412 888 0 0 0 888
"3367" 2022 "Montenegro" "MN" "South_Europe" "Private" "Private_accommodation" 3 16 "No" 131.48 5430 0 5430 971 463 3000 200
"3368" 2022 "Belgium" "BEL" "Western_Europe" "Business" "Other" 3 4 "No" 106.57 1980 0 1980 500 0 800 500
"3369" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 5 6 "Yes" 129.95 6160 5500 660 0 0 0 0
"3370" 2022 "Malta" "MLT" "South_Europe" "Private" "Hotel" 3 4 "Yes" 71.51 3680 2497 1183 0 300 220 550
"3371" 2022 "Norway" "NOR" "North_Europe" "Private" "Not_rented" 1 14 "No" 68.31 8840 0 8840 2000 2000 2500 1200
"3372" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 1 7 "Yes" 122.35 2760 2760 0 0 0 0 0
"3373" 2022 "Italy" "ITA" "South_Europe" "Private" "Not_rented" 1 5 "No" 120.61 1350 0 1350 0 250 800 300
"3374" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 3 7 "Yes" 112.6 6950 1883 5067 3918 567 100 400
"3375" 2022 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 3 6 "No" 112.92 2940 0 2940 1000 1000 940 0
"3376" 2022 "Austria" "AUT" "Western_Europe" "Private" "Guesthouse" 3 9 "No" 82.47 7670 0 7670 3326 2163 1100 250
"3377" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 3 7 "Yes" 99.1 7220 6754 466 0 0 0 0
"3378" 2022 "Luxembourg" "LUX" "Western_Europe" "Private" "Not_rented" 4 6 "No" 102.11 1970 0 1970 600 0 800 400
"3379" 2022 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 5 7 "No" 126.98 2510 0 2510 0 800 1200 510
"3380" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 7 "Yes" 77.54 4300 3483 817 0 0 320 0
"3381" 2022 "Slovakia" "SVK" "Eastern_Europe" "Private" "Guesthouse" 2 4 "No" 122.89 2380 0 2380 250 300 650 800
"3382" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 7 "Yes" 66.21 6320 6320 0 0 0 0 0
"3383" 2022 "Bulgaria" "BGR" "Eastern_Europe" "Business" "Hotel" 3 2 "Yes" 82.58 2930 2339 591 0 0 0 0
"3384" 2022 "Hungary" "HUN" "Eastern_Europe" "Private" "Hotel" 5 6 "No" 91.9 5830 0 5830 3000 200 600 800
"3385" 2022 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 3 5 "Unknown" 99.28 3790 0 3790 1000 1000 1200 0
"3386" 2022 "New Zealand" "NZL" "Australia_and_Oceania" "Private" "Private_accommodation" 3 13 "Yes" 92.39 19900 4949 14951 2004 1694 9000 0
"3387" 2022 "Sweden" "SWE" "North_Europe" "Private" "Hotel" 2 27 "No" 110.22 4160 0 4160 2759 600 801 0
"3388" 2022 "France" "FRA" "Western_Europe" "Private" "Guesthouse" 4 4 "No" 129.98 6340 0 6340 1600 3000 1000 100
"3389" 2022 "Slovenia" "SVN" "South_Europe" "Private" "Guesthouse" 5 4 "No" 128.36 3180 0 3180 800 1400 980 0
"3390" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 12 "No" 98.04 3590 0 3590 1200 1000 800 590
"3391" 2022 "Hungary" "HUN" "Eastern_Europe" "Private" "Guesthouse" 5 2 "No" 93.94 1410 0 1410 900 150 300 60
"3392" 2022 "Madagascar" "MDG" "South_Africa" "Private" "Hotel" 6 7 "Yes" 105.93 7580 7094 486 0 0 250 236
"3393" 2022 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 6 5 "Yes" 95.8 6850 4951 1899 0 0 500 950
"3394" 2022 "Tunisia" "TUN" "North_Africa" "Private" "Hotel" 3 7 "Yes" 128.18 3200 2947 253 0 0 0 253
"3395" 2022 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 2 7 "No" 125.5 2330 0 2330 0 800 800 500
"3396" 2022 "United States of America" "USA" "North_America" "Business" "Hotel" 2 25 "No" 62.31 9400 0 9400 2000 878 5050 1000
"3397" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 5 5 "No" 123.05 1630 0 1630 0 0 1000 500
"3398" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 6 "No" 103.34 1520 0 1520 0 600 800 120
"3399" 2022 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 6 10 "No" 104.55 3770 0 3770 0 500 1700 1300
"3400" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 5 "Yes" 83.66 4590 4338 252 0 0 60 192
"3401" 2022 "Monaco" "MCO" "Western_Europe" "Business" "Hotel" 2 6 "No" 93.01 6920 0 6920 4500 324 2000 96
"3402" 2022 "Malta" "MLT" "South_Europe" "Private" "Not_rented" 4 3 "No" 105.58 1810 0 1810 0 500 1110 0
"3403" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 3 3 "No" 89.15 1780 0 1780 500 500 600 0
"3404" 2022 "North Macedonia" "MKD" "South_Europe" "Private" "Guesthouse" 6 7 "Yes" 92.86 1570 1437 133 0 130 0 0
"3405" 2022 "Netherlands" "NLD" "Western_Europe" "Business" "Hotel" 1 3 "Yes" 126.25 3930 3930 0 0 0 0 0
"3406" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 2 6 "No" 56.53 4710 0 4710 1800 1000 1000 650
"3407" 2022 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 23 "No" 119.86 4310 0 4310 0 1504 1600 852
"3408" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 7 "Yes" 68.3 16267 16105 162 0 0 150 0
"3409" 2022 "Dominican Republic" "DOM" "Australia_and_Oceania" "Private" "Hotel" 6 7 "Yes" 84.93 2570 2570 0 0 0 0 0
"3410" 2022 "Georgia" "GEO" "Near_East_Asia" "Private" "Hotel" 2 4 "No" 121.98 1570 0 1570 500 450 120 300
"3411" 2022 "Spain" "ESP" "South_Europe" "Private" "Hostel" 5 10 "Yes" 98.97 2840 1889 951 0 0 0 926
"3412" 2022 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 1 18 "No" 124.44 1560 0 1560 630 630 300 0
"3413" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 4 13 "No" 111.39 1950 0 1950 0 600 750 600
"3414" 2022 "Ireland" "IRL" "North_Europe" "Private" "Not_rented" 3 7 "Yes" 102.94 5370 1047 4323 700 3480 60 83
"3415" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 10 "Yes" 102.78 9260 9260 0 0 0 0 0
"3416" 2022 "Italy" "ITA" "South_Europe" "Business" "Not_rented" 3 6 "No" 125.01 4740 0 4740 0 200 4500 40
"3417" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 6 "Yes" 90.77 9320 8427 893 0 0 200 693
"3418" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 9 "No" 110.34 3290 0 3290 1500 800 990 0
"3419" 2022 "Colombia" "COL" "South_America" "Private" "Not_rented" 3 15 "No" 124.79 4170 0 4170 915 515 2740 0
"3420" 2022 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 1 7 "Yes" 82.02 6580 6472 108 0 0 100 0
"3421" 2022 "Germany" "DEU" "Western_Europe" "Private" "Other" 5 7 "Yes" 97.7 2700 2700 0 0 0 0 0
"3422" 2022 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 3 8 "No" 123.47 13991 0 13991 5000 3000 2000 600
"3423" 2022 "Greece" "GRC" "South_Europe" "Private" "Not_rented" 5 12 "No" 122.41 4350 0 4350 0 0 1290 3060
"3424" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 5 "Yes" 95.98 11227 10692 535 0 0 0 200
"3425" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 25 "No" 122.16 3120 0 3120 1500 1550 70 0
"3426" 2022 "Switzerland" "CHE" "Western_Europe" "Private" "Private_accommodation" 4 14 "No" 112.83 6160 0 6160 4200 1400 560 0
"3427" 2022 "Sweden" "SWE" "North_Europe" "Private" "Not_rented" 4 14 "No" 88.92 7140 0 7140 2000 500 3300 500
"3428" 2022 "Montenegro" "MN" "South_Europe" "Business" "Not_rented" 3 2 "No" 88.31 1170 0 1170 100 400 670 0
"3429" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 4 7 "No" 119.79 6400 0 6400 2000 700 2000 0
"3430" 2022 "Estonia" "EST" "North_Europe" "Business" "Hotel" 2 6 "Yes" 123.11 2870 2153 717 666 0 0 0
"3431" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 7 "Yes" 88.89 8300 5257 3043 0 925 200 150
"3432" 2022 "Slovakia" "SVK" "Eastern_Europe" "Private" "Private_accommodation" 3 3 "No" 85.96 2190 0 2190 1000 500 400 200
"3433" 2022 "Albania" "ALB" "South_Europe" "Private" "Hotel" 5 7 "Yes" 117.57 2310 2194 116 0 0 0 0
"3434" 2022 "Germany" "DEU" "Western_Europe" "Private" "Hotel" 1 3 "No" 126.14 1970 0 1970 1000 800 170 0
"3435" 2022 "Portugal" "PRT" "South_Europe" "Private" "Hotel" 4 7 "No" 116.6 8200 0 8200 2250 2000 1900 2050
"3436" 2022 "Croatia" "HRV" "South_Europe" "Private" "Private_accommodation" 6 7 "No" 132.85 1540 0 1540 500 300 300 250
"3437" 2022 "Azerbaijan" "AZE" "Near_East_Asia" "Private" "Not_rented" 3 20 "Yes" 85.61 5140 1495 3645 1000 600 770 1275
"3438" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 6 "Yes" 97.97 9400 9400 0 0 0 0 0
"3439" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 7 "Yes" 131.11 15834 11195 4639 0 0 140 925
"3440" 2022 "Italy" "ITA" "South_Europe" "Business" "Not_rented" 3 5 "No" 126.87 7890 0 7890 0 0 6938 350
"3441" 2022 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 2 4 "Yes" 104 3190 0 3190 2220 463 300 0
"3442" 2022 "Slovakia" "SVK" "Eastern_Europe" "Private" "Hotel" 3 5 "No" 116.37 2450 0 2450 1000 800 600 50
"3443" 2022 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 1 19 "No" 52.02 5610 0 5610 2313 2775 522 0
"3444" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 7 "Yes" 124.59 3190 2706 484 0 0 0 200
"3445" 2022 "Czech Republic" "CZE" "Eastern_Europe" "Business" "Not_rented" 1 10 "No" 101.88 5150 0 5150 0 0 4000 300
"3446" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 17 "No" 127.85 3360 0 3360 1400 1500 460 0
"3447" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 5 8 "Yes" 112.98 8980 7752 1228 0 0 140 1000
"3448" 2022 "Netherlands" "NLD" "Western_Europe" "Business" "Hotel" 2 4 "No" 114.59 2220 0 2220 800 0 1200 100
"3449" 2022 "China - Taiwan Province" "TWN" "Far_East_Asia" "Business" "Private_accommodation" 2 26 "No" 116.43 6260 0 6260 784 559 3550 400
"3450" 2022 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 1 12 "No" 115.77 1790 0 1790 480 360 700 0
"3451" 2022 "Japan" "JPN" "Far_East_Asia" "Private" "Hotel" 6 12 "No" 72.42 22345 0 22345 3960 4400 11320 1253
"3452" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 8 "Yes" 72.52 6010 6010 0 0 0 0 0
"3453" 2022 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 5 3 "No" 117.78 2670 0 2670 1000 300 1000 100
"3454" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 5 7 "No" 96.85 2260 0 2260 800 1000 460 0
"3455" 2022 "India" "IND" "Far_East_Asia" "Private" "Hotel" 5 17 "Yes" 98.08 29948 24956 4992 0 500 500 3000
"3456" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 4 7 "Yes" 117.77 15880 14419 1461 0 300 250 570
"3457" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 7 "Yes" 97.29 8740 6118 2622 0 2000 0 0
"3458" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 6 15 "Yes" 84.1 5130 4384 746 0 0 76 420
"3459" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 2 7 "Yes" 102.8 6770 6770 0 0 0 0 0
"3460" 2022 "United Arab Emirates" "ARE" "Near_East_Asia" "Private" "Hotel" 4 3 "Yes" 127.94 7840 0 7840 3280 2650 860 50
"3461" 2022 "Netherlands" "NLD" "Western_Europe" "Private" "Not_rented" 3 6 "No" 97.91 1830 0 1830 330 1500 0 0
"3462" 2022 "Cyprus" "CYP" "South_Europe" "Private" "Hotel" 2 7 "Yes" 109.17 2770 2308 462 0 0 0 462
"3463" 2022 "Egypt" "EKY" "North_Africa" "Private" "Hotel" 5 7 "Yes" 124.72 19291 17452 1839 0 0 300 1280
"3464" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 2 4 "No" 90.71 6660 0 6660 2500 2400 700 480
"3465" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 1 5 "No" 111.09 3120 0 3120 1500 600 1000 0
"3466" 2022 "Greece" "GRC" "South_Europe" "Private" "Hotel" 3 8 "Yes" 91.64 7780 7577 203 0 0 200 0
"3467" 2022 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 2 1 "No" 125.73 2540 0 2540 0 0 2240 30
"3468" 2022 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 1 5 "No" 118.87 4770 0 4770 0 0 3900 300
"3469" 2022 "Belgium" "BEL" "Western_Europe" "Business" "Private_accommodation" 2 20 "No" 95.28 10891 0 10891 1800 600 600 6371
"3470" 2022 "Brazil" "BRA" "South_America" "Private" "Hotel" 6 23 "Yes" 95.37 8730 8730 0 0 0 0 0
"3471" 2022 "Germany" "DEU" "Western_Europe" "Business" "Agritourism_accommodation" 2 1 "Yes" 105.11 1650 0 1650 200 100 1200 0
"3472" 2022 "Italy" "ITA" "South_Europe" "Private" "Hostel" 1 5 "No" 132.24 1720 0 1720 600 600 250 150
"3473" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 6 "Yes" 86.61 2930 2930 0 0 0 0 0
"3474" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 10 "Yes" 100.49 4320 3668 652 0 0 0 159
"3475" 2022 "Denmark" "DNK" "North_Europe" "Private" "Guesthouse" 6 6 "No" 86.41 2910 0 2910 600 500 400 800
"3476" 2022 "Germany" "DEU" "Western_Europe" "Business" "Not_rented" 1 4 "No" 98.11 5390 0 5390 0 0 4000 650
"3477" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 18 "No" 94.08 2940 0 2940 400 600 800 680
"3478" 2022 "Portugal" "PRT" "South_Europe" "Private" "Private_accommodation" 2 9 "No" 119.92 4430 0 4430 2100 600 1150 420
"3479" 2022 "Spain" "ESP" "South_Europe" "Private" "Private_accommodation" 2 14 "No" 109.91 9140 0 9140 3300 2500 2870 470
"3480" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 3 6 "Yes" 80.76 8390 7923 467 0 0 200 200
"3481" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 6 5 "No" 121.41 1180 0 1180 0 0 1000 50
"3482" 2022 "Turkey" "TUR" "South_Europe" "Private" "Hotel" 2 7 "Yes" 123.79 5150 1511 3639 1955 0 0 1684
"3483" 2022 "France" "FRA" "Western_Europe" "Private" "Hotel" 4 3 "No" 116.04 2060 0 2060 1300 700 60 0
"3484" 2022 "United Kingdom" "GBR" "North_Europe" "Private" "Not_rented" 4 6 "No" 124.09 1370 0 1370 600 0 450 320
"3485" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 3 16 "No" 90.14 3610 0 3610 1500 1000 1000 110
"3486" 2022 "Guatemala" "GTM" "Australia_and_Oceania" "Private" "Hotel" 2 12 "Yes" 127.9 7630 3174 4456 2323 2133 0 0
"3487" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 6 "Yes" 123.72 6180 6180 0 0 0 0 0
"3488" 2022 "Philippines" "PHL" "Far_East_Asia" "Business" "Hotel" 2 19 "Unknown" 94.65 5180 0 5180 300 270 4144 0
"3489" 2022 "Norway" "NOR" "North_Europe" "Private" "Not_rented" 5 16 "No" 117.83 1410 0 1410 0 556 600 100
"3490" 2022 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 1 3 "No" 99.97 3770 0 3770 1500 500 1500 0
"3491" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 3 "No" 129.74 2680 0 2680 900 450 400 150
"3492" 2022 "Germany" "DEU" "Western_Europe" "Business" "Hotel" 3 1 "Yes" 111.93 3560 3560 0 0 0 0 0
"3493" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 7 "Yes" 94.71 6950 6950 0 0 0 0 0
"3494" 2022 "Czech Republic" "CZE" "Eastern_Europe" "Private" "Not_rented" 2 7 "No" 127.28 3560 0 3560 560 600 1600 800
"3495" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 6 7 "No" 94.06 8030 0 8030 2200 2200 1500 700
"3496" 2022 "Bulgaria" "BGR" "Eastern_Europe" "Private" "Hotel" 6 9 "Yes" 79.34 3720 2818 902 0 0 0 300
"3497" 2022 "Romania" "ROM" "Eastern_Europe" "Private" "Not_rented" 2 6 "No" 110.29 2390 0 2390 0 0 1800 300
"3498" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 3 7 "No" 129.86 2570 0 2570 0 400 1300 600
"3499" 2022 "Italy" "ITA" "South_Europe" "Private" "Hotel" 5 7 "No" 126.86 3710 0 3710 1000 750 700 415
"3500" 2022 "Denmark" "DNK" "North_Europe" "Business" "Private_accommodation" 1 25 "No" 132.44 5520 0 5520 3000 1500 1000 0
"3501" 2022 "Spain" "ESP" "South_Europe" "Private" "Hotel" 2 12 "No" 73.19 3350 0 3350 1200 0 600 1100
"3502" 2022 "Germany" "DEU" "Western_Europe" "Private" "Not_rented" 6 3 "No" 91.92 1310 0 1310 0 600 300 410
"3503" 2022 "Germany" "DEU" "Western_Europe" "Business" "Private_accommodation" 1 14 "No" 106.05 3850 0 3850 648 331 1200 1231
